,cev_sigma,cev_beta,cev_vol_forecast,future_rv_20
2020-05-28,149134238914.8412,-3.9019590035604783,0.1545697962890054,0.28563015387072993
2020-05-29,15625168439826.064,-4.752695136852394,0.13132874297986113,0.29859101479364936
2020-06-01,1089077473181153.4,-5.527062278179419,0.11362390039304107,0.3030295933527325
2020-06-02,9256487078464942.0,-5.918234440580662,0.10052900820279578,0.3050501781307139
2020-06-03,9.60867106423054e+16,-6.347636326902172,0.08382794680836925,0.3023273642645967
2020-06-04,1.8826494031754268e+16,-6.054344286592223,0.08798646859908991,0.30278126176455533
2020-06-05,1.95219266574775e+17,-6.484209752096515,0.06635384107450966,0.2938092273876565
2020-06-08,8445789210249534.0,-5.917794913164266,0.06601124148894044,0.2922654086769923
2020-06-09,179323741582340.0,-5.222846370136356,0.07680375625203659,0.2929152985330887
2020-06-10,25218628132374.086,-4.873540647900696,0.08135835996142908,0.29294187214959444
2020-06-11,5112771427153.3,-4.587471443437988,0.11673979284902035,0.195335241591494
2020-06-12,22366658453.95117,-3.604512890331974,0.12139086189556676,0.19651809118479655
2020-06-15,4125123369571.6694,-4.535157632743861,0.11239985046657519,0.1986966479023235
2020-06-16,1133351742136.464,-4.303368890406282,0.10323163738107237,0.19042152103226265
2020-06-17,914499208974.9401,-4.260922006449245,0.1082719748163311,0.19009786795171132
2020-06-18,39171640143.902985,-3.699270981121686,0.11105982845020039,0.1900828233730518
2020-06-19,24306742451107.13,-4.860470634205014,0.09988693768230782,0.18914361805546234
2020-06-22,1252400600000.666,-4.33171327594735,0.09878840567069423,0.18857727986391964
2020-06-23,305520675745.20575,-4.080821599834868,0.09737589507870921,0.18879373902269522
2020-06-24,79907488797.75325,-3.8433953796809455,0.1107426549865587,0.1664949047185721
2020-06-25,5792910561.612733,-3.3694680486238275,0.11084689790912916,0.16715017388957776
2020-06-26,119682054.4748605,-2.6776239994098736,0.12454373685074822,0.13615007308120342
2020-06-29,3381680.7890507667,-2.037508506189205,0.12321934265500327,0.13426180773433039
2020-06-30,1715213.5201393447,-1.9145304254068836,0.12047874348816012,0.133771535773674
2020-07-01,25.01259805480961,0.07045569993741638,0.12997874615548727,0.1344806478411726
2020-07-02,1051227.471506621,-1.823124758004759,0.11949309202064212,0.1355332624646024
2020-07-06,13302.963489939048,-1.0477853755483009,0.11834748938077053,0.1278464483982083
2020-07-07,493.3182770250902,-0.459499056568275,0.12586244854372905,0.11956742900026104
2020-07-08,233.31514320051517,-0.3250886993723229,0.1262525581462313,0.1188665295641613
2020-07-09,3.9950262175992672,0.39596887563341987,0.12999210350925444,0.11566141111241404
2020-07-10,1.304801572767486,0.5914807296704895,0.12812809699749547,0.11281380778460463
2020-07-13,5.678656902224956,0.3320923440440797,0.12850035774331717,0.10461585289182415
2020-07-14,0.08825870110088964,1.0699444551332573,0.13135652992109365,0.10559262513865451
2020-07-15,0.005088978233551293,1.5765704520273798,0.13566992351793378,0.1109189434025627
2020-07-16,4.903760969286027e-05,2.3982607348504255,0.1400912619285268,0.11003287237077292
2020-07-17,3.920991910869338e-06,2.840807740111747,0.13975663428226656,0.11034522038630706
2020-07-20,30709.42416709953,-1.1962100773623843,0.11188553178380437,0.10831221030726652
2020-07-21,4454.394790648986,-0.854029125146589,0.1137433830640781,0.10831256728496724
2020-07-22,68628.58049024612,-1.34444853187129,0.10543382076103164,0.1095787680792481
2020-07-23,1111174.810660652,-1.8369688594394264,0.10610708789949028,0.09719728615543338
2020-07-24,3216.4322438799372,-0.8014744647235169,0.11342470896981294,0.09153472784057784
2020-07-27,3420.415189019918,-0.812937636730448,0.11152122692553858,0.09386586940756964
2020-07-28,134.09987743753257,-0.24213008320216842,0.1139708932309972,0.08716571374023958
2020-07-29,28509.841012133857,-1.188701523550693,0.1078323284403532,0.08448883224788203
2020-07-30,6732.912113615799,-0.9313801478939928,0.11128537481412852,0.0806239441380519
2020-07-31,194083.0714908749,-1.5276295756487255,0.10504405836286677,0.07977955592427564
2020-08-03,35630.01295916056,-1.2278925325920074,0.10510374001012639,0.0826099797412931
2020-08-04,1886.2600928548895,-0.7097774260104383,0.1068156964229643,0.08561239150476024
2020-08-05,16399083838.939682,-3.5258752400016675,0.09134708558595844,0.09378790015198267
2020-08-06,1118664061.5717177,-3.0530273475015233,0.09091581994091621,0.16560571853144426
2020-08-07,47612640.0275025,-2.496328537769656,0.09386011558628966,0.169239352376393
2020-08-10,503982661160.07495,-4.13946641178967,0.07932126885881462,0.19758574210970176
2020-08-11,4571014163345142.0,-5.746699961888988,0.07541583385377666,0.20723718127824217
2020-08-12,605554557457.7119,-4.172007164507058,0.0768390143977687,0.21139102514045816
2020-08-13,6897196735.833881,-3.379956171813766,0.08328152473279224,0.21136491555773243
2020-08-14,69514710960.21475,-3.7919774352727096,0.07885444994657995,0.2167396232235306
2020-08-17,4.138102343689797e+22,-8.583858517992288,0.051682001783756835,0.21717572785545608
2020-08-18,4.0265003032195294e+27,-10.60143858088436,0.04554810838835444,0.21758338593519047
2020-08-19,5.688891995942652e+28,-11.068088227373753,0.04635672861029201,0.21939840124902327
2020-08-20,3.720773755131784e+27,-10.587281840736216,0.04622216575580023,0.22262582536863557
2020-08-21,5.37701951530517e+30,-11.862063589147883,0.04215916731812284,0.22482343434926438
2020-08-24,1.5595549293868988e+32,-12.450612656552423,0.03625338405065947,0.22485869642427886
2020-08-25,2.810513216428459e+31,-12.142026113950418,0.03688289298822434,0.236690145030703
2020-08-26,1.7124057748492447e+31,-12.052820457243126,0.03298335379735491,0.23275420447611636
2020-08-27,5.308308420584239e+27,-10.629739828953372,0.03676127434053921,0.24215819286919602
2020-08-28,1.4006692846469356e+29,-11.201254879267248,0.03308855874134285,0.24968100429972342
2020-08-31,5.3955292575029e+25,-9.82077815999714,0.038689886977576526,0.24990523202536294
2020-09-01,3.607140902018211e+24,-9.34637478226805,0.03636361709307683,0.2488598231501301
2020-09-02,1.0546982100554702e+22,-8.319234382372779,0.035426161984865936,0.24330089490946066
2020-09-03,4.793246538552457e+18,-6.963464525093334,0.05532631550948678,0.2134970646689286
2020-09-04,2625066968764.098,-4.433760530687825,0.06827670776103875,0.22220048415750074
2020-09-08,100881067332.56155,-3.8613109916787725,0.08102200532547749,0.20462024093480632
2020-09-09,600810763.4142365,-2.9585583238342346,0.07870639707843227,0.20191996239955012
2020-09-10,5614207.946148301,-2.1388249276684586,0.08648514622351484,0.19244653858261973
2020-09-11,1623126.2480199756,-1.9164302621564444,0.08930746188002056,0.19407502964164955
2020-09-14,99938870761.50148,-3.846006101661977,0.08122797120289303,0.1964899720187481
2020-09-15,99765667830.27441,-3.842169259529231,0.08089593481426499,0.19857990683598767
2020-09-16,247341931473.96335,-4.0004597559465,0.08234218846112375,0.1996222125457659
2020-09-17,2541090896843.625,-4.407159554851567,0.08575323793176702,0.19618414529303838
2020-09-18,25535708884.03418,-3.6042816367657298,0.0909657121056184,0.18994714796616466
2020-09-21,3401112957.674906,-3.2501687600956237,0.09649155742202459,0.19439445922917467
2020-09-22,14465505.58953233,-2.296821953575656,0.09215089728804317,0.19230278662465947
2020-09-23,238330.33071484766,-1.5793672606324276,0.09799598938564119,0.16824408086283382
2020-09-24,3793.1820146119308,-0.853430637707935,0.0973097582952918,0.16845997581148758
2020-09-25,540.2626508198282,-0.5155086239558444,0.09294296490456812,0.1614747790721483
2020-09-28,10160.542016618729,-1.0247155344719812,0.09187956660943175,0.16919588048098053
2020-09-29,105.51777788928517,-0.22638920773779314,0.09358776735842131,0.16836295104196378
2020-09-30,9.849939813480995,0.18606737308976773,0.09228579035438408,0.20837740860454296
2020-10-01,2.173143628310135,0.45007177300259393,0.0922897199597196,0.21058859410708028
2020-10-02,2.779128188549739,0.4075883608644189,0.0929912813370733,0.21111647537373532
2020-10-05,0.024789828536963147,1.231223621793607,0.09374033405386248,0.20470489424320426
2020-10-06,0.0009604674380636877,1.8005966913517302,0.09497080339269416,0.2092386722177517
2020-10-07,7.307778297409295e-08,3.455274773392649,0.10018303115559643,0.21511418798784743
2020-10-08,6.198519645310209e-10,4.2888267725028175,0.10601797641030734,0.22361484002206614
2020-10-09,4.006118621453575e-09,3.9656946793406407,0.10923279807649675,0.221643662555881
2020-10-12,8.070269201830778e-08,3.444749278464849,0.1130682422662921,0.2187501512012136
2020-10-13,4.6624904126391346e-11,4.74608936316032,0.11917228925798339,0.2173796087572733
2020-10-14,3.3794213360731026e-08,3.6006059029188373,0.11288258793896648,0.21708751020399605
2020-10-15,1.0142808375033124e-07,3.408789023948815,0.1115487480160009,0.220452096859258
2020-10-16,4.927259708009724e-05,2.3239891956397507,0.10300484826514553,0.22506624981844914
2020-10-19,4.3467625848114695,0.33331112728498413,0.09347672923868919,0.2189655638977404
2020-10-20,0.009400066385898536,1.4041789925004404,0.0965448126283719,0.22088061119410626
2020-10-21,0.01587171914677693,1.311554701844431,0.09553031088801774,0.22644947857843836
2020-10-22,0.0005884537510836651,1.8794657347882806,0.0938092827023877,0.22623162449852727
2020-10-23,0.02415072622188947,1.2341322156399404,0.09324711850281002,0.22824367777147203
2020-10-26,0.011032523983468576,1.3679174009363881,0.09154785013727734,0.21601409241726888
2020-10-27,1.2138633332559356e-05,2.555833033772114,0.09288602732188668,0.21978400790017183
2020-10-28,0.00021572005626587068,2.054781304752892,0.08932637417512543,0.16858339673669015
2020-10-29,0.00021130743548611214,2.063315001812271,0.09286395050302394,0.1677724616374548
2020-10-30,0.008577513129926734,1.420385878759103,0.09469827973783983,0.16170570127781522
2020-11-02,327.2771704698348,-0.40673416754696445,0.1042287203025871,0.1615766966548646
2020-11-03,173754.1468475226,-1.494421169115309,0.10476633516235359,0.15507836733067332
2020-11-04,10650572.247057993,-2.2082482417351272,0.09930494801792106,0.14084750482230593
2020-11-05,3408669.6995809833,-2.0085426429660687,0.09480227668560182,0.1293000753799884
2020-11-06,949154.3421083412,-1.778948437618838,0.09964545395049874,0.13001481495828324
2020-11-09,8.131212815606129e+19,-7.35224292998577,0.07754502754746644,0.12472478790669426
2020-11-10,3.056399357317681e+18,-6.7765621867256804,0.08287353416646073,0.1303742534060944
2020-11-11,3.6964411814295423e+23,-8.81135490792168,0.07073976637324779,0.12882979641100964
2020-11-12,3.6195094648968647e+22,-8.40429165833625,0.08051439055242157,0.12243321307152026
2020-11-13,8.669724371166948e+20,-7.7506511323079845,0.07532678128199574,0.11579787642146346
2020-11-16,1.3660231806883623e+19,-7.024092046463519,0.07292608974042415,0.11719434005766924
2020-11-17,1.6666024945413008e+16,-5.856362699295571,0.08232658793027296,0.1147704069513647
2020-11-18,7864186263724857.0,-5.7234087465091035,0.09126576818618241,0.10401865684584131
2020-11-19,36059915465818.266,-4.7864699458231605,0.09357110157972796,0.10597279727531547
2020-11-20,32467158808766.61,-4.765822371094046,0.09881287485613834,0.10301259348206923
2020-11-23,13375043367761.412,-4.6111050166268495,0.09652337222384932,0.10262602168385711
2020-11-24,3460561926248.2397,-4.374542098566734,0.09044441417011426,0.0873385042904336
2020-11-25,58757441155.03188,-3.66475987911661,0.09620887238812377,0.08752481016578514
2020-11-27,1733069844527266.5,-5.457954000066591,0.08213627482627651,0.09132973167648965
2020-11-30,7.911789797678475e+19,-7.3278325960941535,0.07301308533844693,0.08962389086361726
2020-12-01,8.454417854011433e+19,-7.339787652977521,0.06646826751956444,0.08249493921559876
2020-12-02,7.055977249921216e+17,-6.510326649946926,0.06858784970258378,0.08367357262108222
2020-12-03,4.018477825881124e+18,-6.816605744618243,0.06566532603930826,0.0989428673379125
2020-12-04,1.7885428439788777e+24,-9.083224182503358,0.04903953163103575,0.0972559235506955
2020-12-07,4.921928685127634e+25,-9.646906951534115,0.05136916667849113,0.09870925009136025
2020-12-08,1.9898531301373245e+26,-9.891251649179678,0.048344735431906004,0.11030534412753995
2020-12-09,6.834739731919185e+26,-10.103836106005248,0.05305093273853333,0.10405979949852724
2020-12-10,1.4579601754133938e+25,-9.431836927105671,0.057069760001367265,0.10849652239409105
2020-12-11,9.093246073103927e+28,-10.952763395871335,0.05097634479602915,0.10810101914049597
2020-12-14,1.830830291766847e+30,-11.476239967717682,0.05137369610695403,0.10545800612986941
2020-12-15,5.0224880259343436e+29,-11.25121655444468,0.044323837885030366,0.09854655558571797
2020-12-16,1.8559357739990461e+28,-10.675604579755735,0.04627917643759901,0.10327933980387853
2020-12-17,1.3529956303183529e+28,-10.624964908392906,0.04249722326075588,0.10490621002911063
2020-12-18,9.098725353437083e+30,-11.744246776015885,0.04340807471141475,0.11219396928264122
2020-12-21,1.2620614570178411e+30,-11.401581732706493,0.04656011295226269,0.11037259432121115
2020-12-22,1.336671122181218e+29,-11.01368682025879,0.04840811330329304,0.11142823840526224
2020-12-23,8.388336666136316e+30,-11.728760465683822,0.04631281760844662,0.11152073621522973
2020-12-24,1.839557425245792e+33,-12.662187012363084,0.0415102105463131,0.11212827472808944
2020-12-28,4.0091026292210383e+33,-12.79428093840719,0.037175796500164685,0.1439555919020446
2020-12-29,8.681682306877064e+31,-12.129148249452285,0.04035672653137129,0.14659935837041466
2020-12-30,2.862248315785493e+31,-11.939847145690074,0.03950127709768102,0.16447057446648525
2020-12-31,4.281978257349009e+31,-12.012527155918514,0.03616932786965076,0.1741155067959796
2021-01-04,2.82557344406315e+29,-11.146033723557968,0.04491942569541305,0.1723303670038624
2021-01-05,2.678732437511327e+26,-9.941106416311131,0.04487180272373647,0.17126231907496517
2021-01-06,1.4976864920132525e+25,-9.442335211539302,0.04351638526032571,0.1741746988270962
2021-01-07,2.3018029517997156e+23,-8.723407789716667,0.03890524076898663,0.16750086910981513
2021-01-08,7.56978090414325e+20,-7.734066323526974,0.04036367145145051,0.16813269795218846
2021-01-11,2.896064324929116e+19,-7.1700265363791,0.0447810818863429,0.1656780923801905
2021-01-12,1.2563685223426245e+19,-7.018962521178401,0.047039085950453884,0.1657609031292085
2021-01-13,1.7987414319734083e+25,-9.46043436601266,0.03953165206555736,0.16570000578564956
2021-01-14,2.530583278203451e+24,-9.125116751442418,0.04122571477825378,0.165078613246646
2021-01-15,6.098458923049636e+24,-9.273645932198164,0.04482593851036109,0.16188886562586588
2021-01-19,1.641119374134523e+25,-9.436966519275057,0.04271205100078681,0.160606717434913
2021-01-20,4.3525983655123555e+24,-9.204749516429187,0.03843633495101206,0.15545681450121215
2021-01-21,4.500264758581282e+23,-8.807582305278128,0.04067860350471053,0.15574061495243288
2021-01-22,1.424748894102656e+24,-9.011314118778927,0.04027630388240345,0.15795712755268512
2021-01-25,2.007289726926191e+25,-9.461997288890661,0.038539157450508316,0.15747545964044077
2021-01-26,1.2805973771625033e+22,-8.200804217605475,0.04146145519982303,0.16162053579854468
2021-01-27,2.9849683605869374e+23,-8.742324120337718,0.05097508026143024,0.16087596271215393
2021-01-28,1.047553588910529e+20,-7.370505827599707,0.051167199333553896,0.15974542344939158
2021-01-29,1.6081652301998776e+19,-7.046433876619125,0.06178689376065987,0.16120475162254524
2021-02-01,53535376029696.086,-4.880412788003366,0.05843614696876947,0.15637165591781668
2021-02-02,15400304.721957928,-2.29807997143601,0.05968622363059807,0.15709866934829345
2021-02-03,0.24789710187162434,0.7766785353733335,0.06677600875512822,0.16311349897943578
2021-02-04,104106824463140.17,-4.9876600988400295,0.051843804008195826,0.17150022498152395
2021-02-05,187963396.47933197,-2.7215359158402497,0.05708489149837456,0.1714837506006849
2021-02-08,1063155569793.6146,-4.1970746418090075,0.05238678141273205,0.1774745664569767
2021-02-09,442403311.45986617,-2.863272235612996,0.056863050048451234,0.17902235617969436
2021-02-10,5516814301061.763,-4.483819810470871,0.05043265929312496,0.18261107484128486
2021-02-11,1.2861145618553268e+16,-5.818682827112361,0.04448137417973087,0.18259072656865552
2021-02-12,2659646478578726.0,-5.5533001841954786,0.04258753222567187,0.182959047233249
2021-02-16,21164139284983.684,-4.725570748720024,0.04504153264783296,0.18300298431874037
2021-02-17,767489215008624.2,-5.345526142202057,0.042052651679689294,0.1832971034799993
2021-02-18,1.0085563664653504e+23,-8.546691880946172,0.036031219392829605,0.19053613128155994
2021-02-19,2.0029807577069768e+20,-7.4824804042634,0.038581861590523917,0.19054735526455
2021-02-22,6.88304214225816e+20,-7.694413738373862,0.04065279292347187,0.19014439115096968
2021-02-23,59653608906195.8,-4.9176884010363136,0.043952084803470744,0.19266659384744012
2021-02-24,1.2614208133733755e+18,-6.617397730454044,0.0385006669434921,0.18942118499476998
2021-02-25,3.715130945340171e+16,-6.010220604898215,0.048350053769927154,0.16767391765031106
2021-02-26,29345013459.081577,-3.60598489716637,0.0532543555759288,0.17385661155626925
2021-03-01,7344327.544544355,-2.192503764024671,0.04950959029165483,0.15374003382904378
2021-03-02,23608871.538648013,-2.384240507799827,0.05279260024766237,0.15088734062998388
2021-03-03,2673144436427.854,-4.358735283259962,0.057612996469622604,0.14094959278903665
2021-03-04,216135548.04579264,-2.749721837117542,0.06194475962434838,0.1330551350343839
2021-03-05,1607527668.1327064,-3.086296417326707,0.05950211502744155,0.12775485494068684
2021-03-08,82748375332.59583,-3.752656532352163,0.06242097791509041,0.1250105127032013
2021-03-09,1278793558.7073898,-3.0429185496811413,0.058854976256614094,0.1182956680362874
2021-03-10,1.4852754254089555e+17,-6.197002253485756,0.05635968293647668,0.11781745263623865
2021-03-11,6.776913772653713e+21,-8.01939544640552,0.05084336720553,0.11581521784724283
2021-03-12,4.8833026646429106e+20,-7.567121333908695,0.05229884202396242,0.11598541151035689
2021-03-15,2.5124971725815605e+20,-7.45857934933206,0.04857300132818763,0.11523792303440508
2021-03-16,5.877793960319204e+22,-8.382195375864782,0.04894021651669407,0.1163466517453725
2021-03-17,2.0556819787740327e+26,-9.774049350297231,0.04418400446941639,0.12024392155064942
2021-03-18,6.872572413845753e+26,-9.977945149257378,0.05196393214044869,0.10184262848426069
2021-03-19,5.247840387803496e+22,-8.357863645859064,0.05703448795677897,0.10447571577182703
2021-03-22,1.8740764481416567e+29,-10.923822597237361,0.049749458752163696,0.10924948909349974
2021-03-23,4.8356062491964155e+36,-13.819344477482609,0.05424822170972151,0.10472188570295457
2021-03-24,3.560384166425981e+37,-14.15400765175951,0.059972443775200064,0.1099303332699105
2021-03-25,4.702913675369868e+36,-13.808689919862008,0.05575511774444409,0.11299160327625321
2021-03-26,1.5316430594282246e+41,-15.570992314246674,0.04272151838044982,0.10268328945049221
2021-03-29,3.651529477149428e+45,-17.27553699117777,0.04312040397945416,0.10256995890623499
2021-03-30,2.8404168153818675e+54,-20.75938058220325,0.04026266702105834,0.10127388718193443
2021-03-31,2.944511260016994e+52,-19.98360366394776,0.037567310308401436,0.10198139280439177
2021-04-01,9.349804429365013e+53,-20.56852961121292,0.029762270602862843,0.10287880949253214
2021-04-05,9.076728695980808e+50,-19.38376108073191,0.024161062148717945,0.0922485284032643
2021-04-06,4.2932300109513145e+38,-14.55825050726675,0.03222252870824894,0.09594542822269242
2021-04-07,2.4107664312574017e+46,-17.592260795644755,0.026515463491241557,0.09599215338284099
2021-04-08,1.6373362267945624e+48,-18.310119823181967,0.023123454625761323,0.09825566640583101
2021-04-09,2.54966016252162e+51,-19.54503496982977,0.02012642581838599,0.0982621992923685
2021-04-12,1.1597004275066233e+46,-17.449552337848417,0.023708311330026804,0.10604538678111157
2021-04-13,2.5117485486891218e+54,-20.708814931091442,0.01810935463990075,0.11109164580330376
2021-04-14,5.079769102123372e+50,-19.262818608215767,0.02154896444061627,0.1347750596510508
2021-04-15,8.391638309086561e+46,-17.782481828827386,0.019517794338547584,0.13625228328262182
2021-04-16,2.303466653152148e+38,-14.43572873376043,0.023568539610182446,0.14702602761544606
2021-04-19,4.401874318618484e+37,-14.14773675536864,0.027046046310548983,0.1462271925275713
2021-04-20,1.0885683086159154e+34,-12.735482431964844,0.03349102954721829,0.14717145510472004
2021-04-21,2.6320725134661357e+30,-11.319322978627186,0.03306314122405228,0.1430712348736378
2021-04-22,2.3202279708676085e+28,-10.510033863229468,0.040373827180872034,0.14471237397107306
2021-04-23,5.47572908164731e+22,-8.31557752008144,0.040662539747802,0.13939438592265807
2021-04-26,1.5669917058354151e+19,-6.930765735605106,0.04421621732833905,0.14401666711617284
2021-04-27,3.460541510943367e+17,-6.289515667047461,0.04486325652390552,0.1442666819469507
2021-04-28,4.953668936681938e+21,-7.918585486544144,0.03871158172303475,0.1444136593517537
2021-04-29,1.6611104780718943e+25,-9.300199044188135,0.032009848012502624,0.14259039968075446
2021-04-30,1.978185405581506e+26,-9.710397560818057,0.03531055146585325,0.1406122573635696
2021-05-03,1.2032034886054408e+22,-8.067715872047415,0.03796043248113,0.1405018986650831
2021-05-04,5.033612677784663e+22,-8.309245913978776,0.03980264487796344,0.13852645777654957
2021-05-05,1.484749911724631e+20,-7.32304663362351,0.041865950403118836,0.139359768747588
2021-05-06,7.076143287033027e+25,-9.532676431210882,0.034874733276151634,0.14024816107903923
2021-05-07,1.6422382665695956e+26,-9.664562645889484,0.03409037825305069,0.13795363692725024
2021-05-10,1.6726958029823689e+25,-9.272185767325224,0.040135684194911064,0.13284398515395177
2021-05-11,1.5808781059866703e+22,-8.091914736932651,0.047100741061578,0.12834219378453085
2021-05-12,5.488786521636545e+21,-7.904944988773539,0.06031834247187109,0.0978372275857834
2021-05-13,1.5306548963203965e+22,-8.063632497528173,0.05884572165544813,0.09080919928195125
2021-05-14,1.0088597801281836e+22,-7.98937564511431,0.05260322331508842,0.07550120180300847
2021-05-17,1.6284461611631642e+22,-8.062647499360235,0.05613134693201859,0.07509480442464767
2021-05-18,2.6163394425366273e+22,-8.144015843248127,0.060094171902555914,0.0704933412767699
2021-05-19,1.1197712662108981e+24,-8.77011924122468,0.06350685747139075,0.06929434573015875
2021-05-20,5.53890733485519e+23,-8.653710440012246,0.05663139882008527,0.07872755989553498
2021-05-21,2.3775223351485006e+21,-7.735459300025939,0.05833428198837106,0.09311944728839176
2021-05-24,1.1001696966907065e+24,-8.77318723704745,0.05037694361622366,0.08820241106778727
2021-05-25,9.688431011740454e+19,-7.199415999562736,0.05436232635738421,0.0878397377426282
2021-05-26,1.7067287731282195e+20,-7.2966277979690135,0.05273701446591778,0.08968880200188413
2021-05-27,2.8143906938780795e+19,-6.996463376042271,0.051966823744217246,0.09017095613289787
2021-05-28,3.1529054160524804e+20,-7.4101795858048725,0.048508754571484944,0.09019986988197913
2021-06-01,7.743297840387023e+17,-6.402447434840187,0.04926656189099375,0.08993923298033957
2021-06-02,5.165470447847631e+20,-7.499961238698496,0.04621795976358371,0.08992698899553812
2021-06-03,5.041658358464563e+18,-6.724878653487449,0.0475618560143124,0.08937461662259477
2021-06-04,8.307050522798221e+17,-6.42111675166555,0.0448988349296954,0.08784463388312484
2021-06-07,102765397207007.38,-4.906479870568426,0.04781120146470018,0.0882090835704747
2021-06-08,8.9286647130133e+19,-7.205699797725227,0.04459502283618022,0.08839245884832811
2021-06-09,4.065866985672085e+24,-9.01683724810059,0.0409774396752349,0.09446127824967711
2021-06-10,2.009603593805787e+29,-10.83123025546892,0.03747963209304544,0.09955375500720176
2021-06-11,3.4751473739360404e+29,-10.920160743337096,0.03733625507123228,0.09981372436969736
2021-06-14,3.457394446070963e+27,-10.149410562600707,0.03643373401495251,0.10137374285682893
2021-06-15,3.734304946780378e+32,-12.093172436116085,0.035774912902714916,0.1006666586920163
2021-06-16,2.2990903267652618e+32,-12.012622835752278,0.038357492680596995,0.09890268856656963
2021-06-17,1.4445736801466646e+29,-10.772816346111059,0.0399922889857049,0.10436860642810067
2021-06-18,3.338393312007792e+34,-12.851174667775037,0.044962136402301435,0.10688429549583235
2021-06-21,1.6918290466585655e+33,-12.344821918128819,0.03860093626985276,0.10690753819632606
2021-06-22,2.059453843380062e+25,-9.284712238430075,0.039075363244346455,0.10873311465289115
2021-06-23,3.09764472602467e+40,-15.139056534492536,0.036881909672117144,0.10834091641617805
2021-06-24,1.9649070895011797e+51,-19.3101504292725,0.030332159076369165,0.11171824587311173
2021-06-25,3.72760109904058e+56,-21.34303545403686,0.027515543064041116,0.11154791790293737
2021-06-28,3.377923087162835e+51,-19.39471966561685,0.028058552790725298,0.11369770759020767
2021-06-29,1.1148050789191946e+43,-16.122724566492884,0.03009646106749209,0.11383522928828255
2021-06-30,9.679413156641045e+67,-25.744914126459108,0.023005263437859552,0.11426589932619437
2021-07-01,6.91000830454392e+85,-32.63079300147354,0.016183335891784657,0.11530201628633903
2021-07-02,6.431719501546482e+78,-29.912450243510133,0.014413404957632225,0.11296502635634839
2021-07-06,2.3095525314100385e+62,-23.563889485445593,0.01979716684219626,0.11578209789944448
2021-07-07,1.1558883518510573e+70,-26.524975737556197,0.017013302025866952,0.11716009218143845
2021-07-08,1.0156861513300429e+64,-24.18485844485013,0.023503687237976658,0.11414474528177293
2021-07-09,5.138377674858082e+50,-19.052019033248072,0.0228930669643576,0.10868272825107199
2021-07-12,2.430814822529356e+37,-13.912213188597962,0.02693415651941589,0.1083089869698428
2021-07-13,8.109245239893741e+32,-12.184307972298157,0.03068472820050628,0.10729090049870818
2021-07-14,2.6681737047671164e+28,-10.455802360577664,0.032328250060737855,0.10743225371388504
2021-07-15,5.090467655666437e+28,-10.566758738970016,0.032926985533515245,0.10645249184836181
2021-07-16,9.892581112401243e+22,-8.367147868906127,0.03794161491026904,0.10093816730881094
2021-07-19,2747182765045379.0,-5.45534434696993,0.04510711623501484,0.07980897715273357
2021-07-20,957973.85188204,-1.810729124959442,0.045265123883272404,0.0732369087521062
2021-07-21,85791.05923848017,-1.4014774723925818,0.04635244855507839,0.0813437846031604
2021-07-22,3849470.297136635,-2.0271576725527805,0.04812636634724773,0.08122792378400862
2021-07-23,2929560031735.818,-4.28590664687871,0.04399046836089343,0.07790295730144903
2021-07-26,4110078.248292347,-2.0303634700768822,0.048502648662211906,0.0831584046995796
2021-07-27,10482465.137321463,-2.189260543729095,0.04819442100330996,0.08082167323536879
2021-07-28,1122331.3060853584,-1.813125117419026,0.04971193706808532,0.08072704642580639
2021-07-29,7134088312488.971,-4.438579064613787,0.04234720338487861,0.0836088713970332
2021-07-30,1.161707253307135e+17,-6.050979609135076,0.04322053542488833,0.08584987862760701
2021-08-02,17985485314506.617,-4.585327628191522,0.04586058103833257,0.08550885878656636
2021-08-03,14807656791004.842,-4.555601218975322,0.04316420662414554,0.0826293305898459
2021-08-04,2547249789.859235,-3.1076710585503573,0.04653594813577423,0.07949908184349982
2021-08-05,1031123.5023378251,-1.8039792780881212,0.04736465788633964,0.07767556217856163
2021-08-06,0.16202473398917233,0.8090531103625451,0.05125628345173912,0.07784540983546072
2021-08-09,8.853234535766637e-06,2.4419591713500717,0.05262017532796398,0.07939158071704844
2021-08-10,1.0124578791689006e-07,3.1795481537950625,0.051416354268733436,0.07978975973061016
2021-08-11,0.00020001233390723873,1.910806040403204,0.048572419046961385,0.08163182350341704
2021-08-12,4.317620961716394e-07,2.931237183107865,0.049604382299244035,0.08640442343535917
2021-08-13,6.822186928637851e-07,2.8548816046113816,0.049612942504809986,0.08664552838235563
2021-08-16,2.9455281403838995e-11,4.52545784447741,0.051646405386841975,0.08830450491611888
2021-08-17,3.672183078289995e-06,2.571378362598283,0.04793430921098291,0.09010367785922169
2021-08-18,5.356657855823689e-14,5.577470969742533,0.04968602325493698,0.0798703407887654
2021-08-19,3.325099167612885e-17,6.811949299299446,0.05253753077261271,0.0883414985778834
2021-08-20,3.693629697771225e-15,6.02546645935289,0.05329757225243657,0.10263945396200819
2021-08-23,6.615989335697931e-12,4.7843444633341266,0.0555069728266426,0.09609733795230012
2021-08-24,4.1491501612353486e-13,5.249523843384735,0.0581416895252405,0.103471515827667
2021-08-25,1.3737493198956913e-06,2.7499058483879018,0.053643198283281,0.1130324254607276
2021-08-26,0.009258801523944838,1.2823267794857736,0.05088980748266382,0.1113832124411214
